#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
24,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Fail,0:01:41,2024-01-07 23:38:44,0,1,0,2,Test case Failed.,"V1, V2",,
25,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_bgp_route_aggregation_4byteASN,Fail,0:00:40,2024-01-07 23:39:24,0,1,0,2,Test case Failed Neighbour is failed to Establish between Leaf - TG,"V1, V2",,
26,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,Pass,0:01:02,2024-01-07 23:40:25,0,1,0,2,Test case passed,"V1, V2",,
27,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_dyn_nbr,Pass,0:00:33,2024-01-07 23:40:58,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peering is formed with dynamic neighbors having 4btye ASN
28,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_dyn_nbr,Pass,0:00:32,2024-01-07 23:41:29,0,1,0,2,Test case passed,"V1, V2",,Verify that ipv6 BGP peering is formed with dynamic neighbors
29,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:18,2024-01-07 23:43:47,0,1,0,2,Test case passed,"V1, V2",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
30,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2024-01-07 23:44:06,0,1,0,2,Test case passed,"V1, V2",,Verify a route map application after route has been installed
31,gw3,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Fail,0:12:46,2024-01-07 23:45:01,0,1,0,2,Test case Failed.,"V3, V4",,
32,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Pass,0:00:20,2024-01-07 23:46:03,0,1,0,2,The operation is successful,"V1, V2",,
33,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Pass,0:00:21,2024-01-07 23:46:24,0,1,0,2,Test case passed,"V1, V2",,
34,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:15,2024-01-07 23:46:39,0,1,0,2,Test case passed,"V1, V2",,
35,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:16,2024-01-07 23:46:54,0,1,0,2,Test case passed,"V1, V2",,
36,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:28,2024-01-07 23:47:21,0,1,0,2,Test case passed,"V1, V2",,
37,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Pass,0:00:16,2024-01-07 23:47:37,0,1,0,2,Test case passed,"V1, V2",,
38,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:12,2024-01-07 23:47:48,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V1, V2",,
39,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Pass,0:00:19,2024-01-07 23:48:07,0,1,0,2,The operation is successful,"V1, V2",,
40,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Pass,0:00:21,2024-01-07 23:48:28,0,1,0,2,Test case passed,"V1, V2",,
41,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:15,2024-01-07 23:48:42,0,1,0,2,Test case passed,"V1, V2",,
42,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:16,2024-01-07 23:48:58,0,1,0,2,Test case passed,"V1, V2",,
43,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2024-01-07 23:49:13,0,1,0,2,Test case passed,"V1, V2",,
44,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2024-01-07 23:49:29,0,1,0,2,Test case passed,"V1, V2",,
45,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Pass,0:00:16,2024-01-07 23:49:44,0,1,0,2,Test case passed,"V1, V2",,
46,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2024-01-07 23:50:05,0,1,0,2,Entry not found,"V1, V2",,
47,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2024-01-07 23:50:30,0,1,0,2,The operation is successful,"V1, V2",,
48,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:33,2024-01-07 23:51:03,0,1,0,2,Test case passed,"V1, V2",,
49,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:01:51,2024-01-07 23:52:53,0,1,0,2,Test case passed,"V1, V2",,
50,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2024-01-07 23:53:19,0,1,0,2,Test case passed,"V1, V2",,
51,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2024-01-07 23:53:37,0,1,0,2,Test case passed,"V1, V2",,
52,gw3,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:09:51,2024-01-07 23:54:52,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V3, V4",,
53,gw3,routing/VRF/test_vrf_scale.py,,,0:00:25,2024-01-07 23:55:16,0,1,0,2,Module Epilog,"V3, V4",,
54,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:16,2024-01-07 23:55:28,0,1,0,2,Test case passed,"V1, V2",,
55,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2024-01-07 23:58:58,0,1,0,2,Test case passed,"V1, V2",,
56,gw2,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:32,2024-01-08 00:03:35,0,1,0,2,Test case passed,"V1, V2",,
57,gw2,routing/BGP/test_bgp.py,,,0:01:12,2024-01-08 00:04:46,0,1,0,2,Module Epilog,"V1, V2",,
58,gw5,routing/NAT/test_nat.py,,,0:01:11,2024-01-08 00:06:23,0,1,0,1,Module Prolog,V3,,
59,gw5,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:52,2024-01-08 00:07:07,0,1,0,1,Test case passed,V3,,
60,gw5,routing/NAT/test_nat.py,,,0:00:36,2024-01-08 00:07:42,0,1,0,1,Module Epilog,V3,,
61,gw2,routing/test_ip.py,,,0:01:29,2024-01-08 00:08:29,0,1,0,2,Module Prolog,"V1, V2",,
62,gw2,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:30,2024-01-08 00:10:53,0,1,0,2,Test case Failed.,"V1, V2",,
63,gw2,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Fail,0:00:10,2024-01-08 00:11:03,0,1,0,2,Failed to ping ip address 192.168.2.1,"V1, V2",,
64,gw2,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Fail,0:00:07,2024-01-08 00:11:09,0,1,0,2,Portchannel PortChannel100 on V2 state Up verification failed.,"V1, V2",,
65,gw2,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:11,2024-01-08 00:12:20,0,1,0,2,traffic verification is failed,"V1, V2",,
66,gw5,routing/test_l3_performance.py,,,0:01:15,2024-01-08 00:12:29,0,1,0,1,Module Prolog,V3,,
67,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:01,2024-01-08 00:13:11,0,1,0,1,Route table is not updated after advertising of routes on TG,V3,,
68,gw2,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Pass,0:00:57,2024-01-08 00:13:16,0,1,0,2,Test case passed,"V1, V2",,
69,gw5,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:14,2024-01-08 00:14:25,0,1,0,1,Test case passed,V3,,
70,gw5,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:23,2024-01-08 00:14:47,0,1,0,1,Test case passed,V3,,
71,gw2,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:33,2024-01-08 00:14:49,0,1,0,2,Test case passed,"V1, V2",,
72,gw2,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:31,2024-01-08 00:15:20,0,1,0,2,Test case passed,"V1, V2",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
73,gw5,routing/test_l3_performance.py,,,0:00:37,2024-01-08 00:15:23,0,1,0,1,Module Epilog,V3,,
74,gw2,routing/test_ip.py,,,0:00:48,2024-01-08 00:16:07,0,1,0,2,Module Epilog,"V1, V2",,
75,gw5,system/test_device_mgmt.py,,,0:00:55,2024-01-08 00:18:37,0,1,0,1,Module Prolog,V3,,
76,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:23,2024-01-08 00:18:54,0,1,0,1,Test case passed,V3,,Scenario: Verify the configuration of static ip address on eth0 interface and check the reachability
77,gw5,system/test_device_mgmt.py,,,0:00:24,2024-01-08 00:19:18,0,1,0,1,Module Epilog,V3,,
78,gw2,sanity/test_sanity_l3.py,,,0:01:20,2024-01-08 00:19:40,0,1,0,2,Module Prolog,"V1, V2",,
79,gw2,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:01:43,2024-01-08 00:21:18,0,1,0,2,Failed to port L2 config to L3 config,"V1, V2",,
80,gw2,sanity/test_sanity_l3.py,,,0:00:36,2024-01-08 00:21:53,0,1,0,2,Module Epilog,"V1, V2",,
81,gw5,qos/test_qos_save_reboot.py,,,0:03:20,2024-01-08 00:24:16,0,1,0,1,Module Prolog,V3,,
82,gw5,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:03:24,2024-01-08 00:27:35,0,1,0,1,Test case passed,V3,,
83,gw5,qos/test_qos_save_reboot.py,,,0:00:26,2024-01-08 00:28:01,0,1,0,1,Module Epilog,V3,,
84,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:04:18,2024-01-08 00:30:19,0,1,0,2,Module Prolog,"V1, V2",,
85,gw5,routing/test_ndp.py,,,0:02:04,2024-01-08 00:32:15,0,1,0,1,Module Prolog,V3,,
86,gw5,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:16,2024-01-08 00:32:25,0,1,0,1,Test case passed,V3,,
87,gw2,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:35,2024-01-08 00:32:48,0,1,0,2,Test case passed,"V1, V2",,
88,gw5,routing/test_ndp.py,,,0:00:30,2024-01-08 00:32:55,0,1,0,1,Module Epilog,V3,,
89,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:01:12,2024-01-08 00:34:00,0,1,0,2,Module Epilog,"V1, V2",,
90,gw5,routing/test_arp.py,,,0:01:15,2024-01-08 00:36:18,0,1,0,1,Module Prolog,V3,,
91,gw5,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:00:59,2024-01-08 00:37:12,0,1,0,1,Test case passed,V3,,
92,gw5,routing/test_arp.py,,,0:00:30,2024-01-08 00:37:42,0,1,0,1,Module Epilog,V3,,
93,gw3,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw3 is Dead,,,
94,gw3,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw3 is Dead,,,
95,gw3,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw3 is Dead,,,
