#,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
20,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2024-01-03 01:38:30,0,1,0,2,Test case passed,"V3, V4",,Verify a route map application after route has been installed
21,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Pass,0:00:19,2024-01-03 01:40:25,0,1,0,2,The operation is successful,"V3, V4",,
22,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Pass,0:00:21,2024-01-03 01:40:46,0,1,0,2,Test case passed,"V3, V4",,
23,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:15,2024-01-03 01:41:01,0,1,0,2,Test case passed,"V3, V4",,
24,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:15,2024-01-03 01:41:16,0,1,0,2,Test case passed,"V3, V4",,
25,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:27,2024-01-03 01:41:42,0,1,0,2,Test case passed,"V3, V4",,
26,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Pass,0:00:16,2024-01-03 01:41:58,0,1,0,2,Test case passed,"V3, V4",,
27,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:12,2024-01-03 01:42:09,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V3, V4",,
28,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Pass,0:00:19,2024-01-03 01:42:28,0,1,0,2,The operation is successful,"V3, V4",,
29,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Pass,0:00:21,2024-01-03 01:42:48,0,1,0,2,Test case passed,"V3, V4",,
30,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:15,2024-01-03 01:43:03,0,1,0,2,Test case passed,"V3, V4",,
31,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:15,2024-01-03 01:43:18,0,1,0,2,Test case passed,"V3, V4",,
32,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2024-01-03 01:43:33,0,1,0,2,Test case passed,"V3, V4",,
33,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2024-01-03 01:43:48,0,1,0,2,Test case passed,"V3, V4",,
34,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Pass,0:00:16,2024-01-03 01:44:04,0,1,0,2,Test case passed,"V3, V4",,
35,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2024-01-03 01:44:24,0,1,0,2,Entry not found,"V3, V4",,
36,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2024-01-03 01:44:49,0,1,0,2,The operation is successful,"V3, V4",,
37,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:33,2024-01-03 01:45:21,0,1,0,2,Test case passed,"V3, V4",,
38,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:06:32,2024-01-03 01:51:53,0,1,0,2,Test case passed,"V3, V4",,
39,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2024-01-03 01:52:18,0,1,0,2,Test case passed,"V3, V4",,
40,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2024-01-03 01:52:37,0,1,0,2,Test case passed,"V3, V4",,
41,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:14,2024-01-03 01:54:26,0,1,0,2,Test case passed,"V3, V4",,
42,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2024-01-03 01:57:56,0,1,0,2,Test case passed,"V3, V4",,
43,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2024-01-03 02:02:28,0,1,0,2,Test case passed,"V3, V4",,
44,routing/BGP/test_bgp.py,,,0:00:56,2024-01-03 02:03:24,0,1,0,2,Module Epilog,"V3, V4",,
45,system/test_sflow.py,,,0:01:08,2024-01-03 02:06:10,0,1,0,2,Module Prolog,"V3, V4",,
46,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:21,2024-01-03 02:08:26,0,1,0,2,Test case Failed.,"V3, V4",,Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn004 : Verify sFlow sampling functionality through Front end port on physical interfaces using IPV6 connectivity to sFlow collector. Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) |(2001::1/64) | |(2001::2 |(192.168.4.4/24) TG3(sFlow collector)
47,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:31,2024-01-03 02:08:56,0,1,0,2,Successfully verified sFlow sampling functionality.,"V3, V4",,"Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn005 : Verify max sFlow collectors configuration with different combinations (2 IPV4,2 IPV6,combination of both). Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) | | |(192.168.4.4/24) TG3(sFlow collector)"
48,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:06:31,2024-01-03 02:15:26,0,1,0,2,Test case passed,"V3, V4",,
49,system/test_sflow.py,,,0:00:12,2024-01-03 02:15:38,0,1,0,2,Module Epilog,"V3, V4",,
