#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
72,gw6,routing/test_ndp.py,,,0:02:03,2024-01-04 00:13:25,0,1,0,1,Module Prolog,V1,,
73,gw6,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:17,2024-01-04 00:13:36,0,1,0,1,Test case passed,V1,,
74,gw2,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:32,2024-01-04 00:13:55,0,1,0,2,Test case passed,"V3, V4",,
75,gw6,routing/test_ndp.py,,,0:00:31,2024-01-04 00:14:06,0,1,0,1,Module Epilog,V1,,
76,gw7,qos/test_qos_save_reboot.py,,,0:04:13,2024-01-04 00:14:07,0,1,0,1,Module Prolog,V2,,
77,gw2,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:31,2024-01-04 00:14:26,0,1,0,2,Test case passed,"V3, V4",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
78,gw2,routing/test_ip.py,,,0:00:48,2024-01-04 00:15:13,0,1,0,2,Module Epilog,"V3, V4",,
79,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:03:23,2024-01-04 00:17:25,0,1,0,1,Test case passed,V2,,
80,gw6,routing/test_arp.py,,,0:01:20,2024-01-04 00:17:42,0,1,0,1,Module Prolog,V1,,
81,gw7,qos/test_qos_save_reboot.py,,,0:00:27,2024-01-04 00:17:51,0,1,0,1,Module Epilog,V2,,
82,gw6,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:01:00,2024-01-04 00:18:36,0,1,0,1,Test case passed,V1,,
83,gw2,sanity/test_sanity_l3.py,,,0:01:19,2024-01-04 00:18:44,0,1,0,2,Module Prolog,"V3, V4",,
84,gw6,routing/test_arp.py,,,0:00:31,2024-01-04 00:19:06,0,1,0,1,Module Epilog,V1,,
85,gw2,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:01:43,2024-01-04 00:20:22,0,1,0,2,Failed to port L2 config to L3 config,"V3, V4",,
86,gw2,sanity/test_sanity_l3.py,,,0:00:36,2024-01-04 00:20:57,0,1,0,2,Module Epilog,"V3, V4",,
87,gw7,system/test_device_mgmt.py,,,0:01:48,2024-01-04 00:22:27,0,1,0,1,Module Prolog,V2,,
88,gw7,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:22,2024-01-04 00:22:44,0,1,0,1,Test case passed,V2,,Scenario: Verify the configuration of static ip address on eth0 interface and check the reachability
89,gw7,system/test_device_mgmt.py,,,0:00:24,2024-01-04 00:23:07,0,1,0,1,Module Epilog,V2,,
90,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:04:11,2024-01-04 00:28:57,0,1,0,2,Module Prolog,"V3, V4",,
91,gw2,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:35,2024-01-04 00:31:27,0,1,0,2,Test case passed,"V3, V4",,
92,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:01:11,2024-01-04 00:32:38,0,1,0,2,Module Epilog,"V3, V4",,
93,gw3,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw3 is Dead,,,
94,gw3,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw3 is Dead,,,
95,gw3,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw3 is Dead,,,
