2024-01-03 23:02:04,315 T0006: [D2-V2] ['export TMOUT=0', 'stty cols 5000', 'uptime']
2024-01-03 23:02:04,339 T0005: [D1-V1] ['export TMOUT=0', 'stty cols 5000', 'uptime']
2024-01-03 23:02:04,981 T0006: [D2-V2] cat /proc/uptime
2024-01-03 23:03:42,830 T0009: [D1-V1] config interface startup Ethernet24
2024-01-03 23:03:43,183 T0010: [D2-V2] config interface startup Ethernet0
2024-01-03 23:03:44,149 T0009: [D1-V1] config interface startup Ethernet28
2024-01-03 23:03:44,508 T0010: [D2-V2] config interface startup Ethernet4
2024-01-03 23:03:45,469 T0009: [D1-V1] config interface startup Ethernet32
2024-01-03 23:03:45,830 T0010: [D2-V2] config interface startup Ethernet8
2024-01-03 23:03:46,742 T0009: [D1-V1] config interface startup Ethernet36
2024-01-03 23:03:47,204 T0010: [D2-V2] config interface startup Ethernet12
2024-01-03 23:03:48,022 T0009: [D1-V1] config interface shutdown Ethernet40
2024-01-03 23:03:48,481 T0010: [D2-V2] config interface shutdown Ethernet40
2024-01-03 23:03:49,341 T0009: [D1-V1] config interface shutdown Ethernet44
2024-01-03 23:03:49,754 T0010: [D2-V2] config interface shutdown Ethernet44
2024-01-03 23:03:50,613 T0009: [D1-V1] config interface shutdown Ethernet48
2024-01-03 23:03:51,077 T0010: [D2-V2] config interface shutdown Ethernet48
2024-01-03 23:03:51,934 T0009: [D1-V1] config interface shutdown Ethernet52
2024-01-03 23:03:52,347 T0010: [D2-V2] config interface shutdown Ethernet52
2024-01-03 23:03:53,303 T0009: [D1-V1] config interface shutdown Ethernet56
2024-01-03 23:03:53,618 T0010: [D2-V2] config interface shutdown Ethernet56
2024-01-03 23:03:54,623 T0009: [D1-V1] config interface shutdown Ethernet60
2024-01-03 23:03:54,887 T0010: [D2-V2] config interface shutdown Ethernet60
2024-01-03 23:03:55,996 T0009: [D1-V1] config interface shutdown Ethernet64
2024-01-03 23:03:56,208 T0010: [D2-V2] config interface shutdown Ethernet64
2024-01-03 23:03:57,317 T0009: [D1-V1] config interface shutdown Ethernet68
2024-01-03 23:03:57,480 T0010: [D2-V2] config interface shutdown Ethernet68
2024-01-03 23:03:58,637 T0009: [D1-V1] config interface shutdown Ethernet72
2024-01-03 23:03:58,750 T0010: [D2-V2] config interface shutdown Ethernet72
2024-01-03 23:03:59,958 T0009: [D1-V1] config interface shutdown Ethernet76
2024-01-03 23:04:00,019 T0010: [D2-V2] config interface shutdown Ethernet76
2024-01-03 23:04:01,331 T0009: [D1-V1] config interface shutdown Ethernet80
2024-01-03 23:04:01,339 T0010: [D2-V2] config interface shutdown Ethernet80
2024-01-03 23:04:02,651 T0009: [D1-V1] config interface shutdown Ethernet84
2024-01-03 23:04:02,661 T0010: [D2-V2] config interface shutdown Ethernet84
2024-01-03 23:04:03,970 T0009: [D1-V1] config interface shutdown Ethernet88
2024-01-03 23:04:03,982 T0010: [D2-V2] config interface shutdown Ethernet88
2024-01-03 23:04:05,240 T0009: [D1-V1] config interface shutdown Ethernet92
2024-01-03 23:04:05,304 T0010: [D2-V2] config interface shutdown Ethernet92
2024-01-03 23:04:06,513 T0009: [D1-V1] config interface shutdown Ethernet96
2024-01-03 23:04:06,627 T0010: [D2-V2] config interface shutdown Ethernet96
2024-01-03 23:04:07,785 T0009: [D1-V1] config interface shutdown Ethernet100
2024-01-03 23:04:07,999 T0010: [D2-V2] config interface shutdown Ethernet100
2024-01-03 23:04:09,057 T0009: [D1-V1] config interface shutdown Ethernet104
2024-01-03 23:04:09,272 T0010: [D2-V2] config interface shutdown Ethernet104
2024-01-03 23:04:10,380 T0009: [D1-V1] config interface shutdown Ethernet108
2024-01-03 23:04:10,545 T0010: [D2-V2] config interface shutdown Ethernet108
2024-01-03 23:04:11,653 T0009: [D1-V1] config interface shutdown Ethernet112
2024-01-03 23:04:11,866 T0010: [D2-V2] config interface shutdown Ethernet112
2024-01-03 23:04:12,975 T0009: [D1-V1] config interface shutdown Ethernet116
2024-01-03 23:04:13,186 T0010: [D2-V2] config interface shutdown Ethernet116
2024-01-03 23:04:14,248 T0009: [D1-V1] config interface shutdown Ethernet120
2024-01-03 23:04:14,452 T0010: [D2-V2] config interface shutdown Ethernet120
2024-01-03 23:04:15,571 T0009: [D1-V1] config interface shutdown Ethernet124
2024-01-03 23:04:15,770 T0010: [D2-V2] config interface shutdown Ethernet124
2024-01-03 23:04:23,094 T0011: [D1-V1] show version
2024-01-03 23:04:23,098 T0012: [D2-V2] show version
2024-01-03 23:04:25,279 T0012: [D2-V2] cat /var/run/redis/sonic-db/database_config.json
2024-01-03 23:04:26,182 T0011: [D1-V1] cat /var/run/redis/sonic-db/database_config.json
2024-01-03 23:04:26,530 T0012: [D2-V2] /sbin/ifconfig eth0
2024-01-03 23:04:26,933 T0011: [D1-V1] /sbin/ifconfig eth0
2024-01-03 23:04:27,214 T0012: [D2-V2] ls /etc/sonic/bcmsim.cfg
2024-01-03 23:04:27,612 T0011: [D1-V1] ls /etc/sonic/bcmsim.cfg
2024-01-03 23:04:28,296 T0014: [D2-V2] no router bgp
2024-01-03 23:04:28,298 T0013: [D1-V1] no router bgp
2024-01-03 23:04:30,125 T0014: [D2-V2] config feature state sflow enabled
2024-01-03 23:04:30,133 T0013: [D1-V1] config feature state sflow enabled
2024-01-03 23:04:32,390 T0014: [D2-V2] config feature state nat enabled
2024-01-03 23:04:32,442 T0013: [D1-V1] config feature state nat enabled
2024-01-03 23:04:38,180 T0017: [D1-V1] config save /tmp/config-db-V1-post-session-prolog-session.json -y
2024-01-03 23:04:38,185 T0018: [D2-V2] config save /tmp/config-db-V2-post-session-prolog-session.json -y
2024-01-03 23:04:39,915 T0017: [D1-V1] chmod 777 /tmp/config-db-V1-post-session-prolog-session.json
2024-01-03 23:04:39,969 T0018: [D2-V2] chmod 777 /tmp/config-db-V2-post-session-prolog-session.json
2024-01-03 23:04:41,389 T0017: [D1-V1] /sbin/ip link set dev eth0 up
2024-01-03 23:04:41,443 T0018: [D2-V2] /sbin/ip link set dev eth0 up
2024-01-03 23:04:42,058 T0017: [D1-V1] /sbin/ip route list dev eth0
2024-01-03 23:04:42,112 T0018: [D2-V2] /sbin/ip route list dev eth0
2024-01-03 23:04:50,544 T0017: [D1-V1] sudo vtysh -c 'show running-config' > /tmp/vtysh-runcfg-V1-post-session-prolog-session.txt
2024-01-03 23:04:50,625 T0018: [D2-V2] sudo vtysh -c 'show running-config' > /tmp/vtysh-runcfg-V2-post-session-prolog-session.txt
2024-01-03 23:04:51,464 T0017: [D1-V1] chmod 777 /tmp/vtysh-runcfg-V1-post-session-prolog-session.txt
2024-01-03 23:04:51,492 T0018: [D2-V2] chmod 777 /tmp/vtysh-runcfg-V2-post-session-prolog-session.txt
2024-01-03 23:04:52,940 T0017: [D1-V1] /sbin/ip link set dev eth0 up
2024-01-03 23:04:52,967 T0018: [D2-V2] /sbin/ip link set dev eth0 up
2024-01-03 23:04:53,609 T0017: [D1-V1] /sbin/ip route list dev eth0
2024-01-03 23:04:53,635 T0018: [D2-V2] /sbin/ip route list dev eth0
2024-01-03 23:05:02,984 T0000: 
================== Framework Module Hook: batch/test_spytest_infra_1.py ==================
2024-01-03 23:05:03,010 T0041: [D1-V1] sudo show interfaces status Ethernet124
2024-01-03 23:05:03,017 T0042: [D2-V2] sudo show interfaces status Ethernet124
2024-01-03 23:05:05,557 T0044: [D1-V1] sudo show interfaces status
2024-01-03 23:05:05,558 T0045: [D2-V2] sudo show interfaces status
2024-01-03 23:05:07,459 T0000: 
================== Framework Module Hook Finish: batch/test_spytest_infra_1.py ==================
2024-01-03 23:05:07,460 T0000: 
================== Framework Function Hook: batch/test_spytest_infra_1.py::test_spytest_infra_first ==================
2024-01-03 23:05:11,769 T0049: [D1-V1] sudo show interfaces status
2024-01-03 23:05:11,774 T0050: [D2-V2] sudo show interfaces status
2024-01-03 23:05:13,663 T0051: [D1-V1] sudo show interfaces status Ethernet124
2024-01-03 23:05:13,669 T0052: [D2-V2] sudo show interfaces status Ethernet124
2024-01-03 23:05:16,964 T0000: 
================== Framework Function Hook Finish: batch/test_spytest_infra_1.py::test_spytest_infra_first ==================
2024-01-03 23:05:16,968 T0000: 
================== Test Execution: batch/test_spytest_infra_1.py::test_spytest_infra_first ==================
2024-01-03 23:05:16,994 T0000: 
================== Framework Function Hook Finalize: batch/test_spytest_infra_1.py::test_spytest_infra_first ==================
2024-01-03 23:05:17,165 T0000: 
================== Framework Function Hook: batch/test_spytest_infra_1.py::test_spytest_infra_second ==================
2024-01-03 23:05:17,187 T0054: [D1-V1] sudo show interfaces status
2024-01-03 23:05:17,190 T0055: [D2-V2] sudo show interfaces status
2024-01-03 23:05:19,128 T0056: [D1-V1] sudo show interfaces status Ethernet124
2024-01-03 23:05:19,133 T0057: [D2-V2] sudo show interfaces status Ethernet124
2024-01-03 23:05:22,455 T0000: 
================== Framework Function Hook Finish: batch/test_spytest_infra_1.py::test_spytest_infra_second ==================
2024-01-03 23:05:22,456 T0000: 
================== Test Execution: batch/test_spytest_infra_1.py::test_spytest_infra_second ==================
2024-01-03 23:05:22,482 T0000: 
================== Framework Function Hook Finalize: batch/test_spytest_infra_1.py::test_spytest_infra_second ==================
2024-01-03 23:05:22,488 T0058: [D1-V1] sudo show interfaces status Ethernet124
2024-01-03 23:05:22,496 T0059: [D2-V2] sudo show interfaces status Ethernet124
2024-01-03 23:05:25,152 T0000: 
================== Framework Module Hook Finalize: batch/test_spytest_infra_1.py Pass: 2/2 ==================
2024-01-03 23:05:25,153 T0000: 
================== Devices used: batch/test_spytest_infra_1.py 2 ['V1', 'V2'] ==================
2024-01-03 23:05:25,983 T0000: 
================== Framework Module Hook: routing/BGP/test_bgp.py ==================
2024-01-03 23:05:26,007 T0066: [D1-V1] sudo show interfaces status Ethernet124
2024-01-03 23:05:26,013 T0067: [D2-V2] sudo show interfaces status Ethernet124
2024-01-03 23:05:28,501 T0069: [D1-V1] sudo show interfaces status
2024-01-03 23:05:28,502 T0070: [D2-V2] sudo show interfaces status
2024-01-03 23:05:30,372 T0071: [D1-V1] config save /tmp/config-db-V1-pre-module-prolog-routing-BGP-test_bgp.py.json -y
2024-01-03 23:05:30,378 T0072: [D2-V2] config save /tmp/config-db-V2-pre-module-prolog-routing-BGP-test_bgp.py.json -y
2024-01-03 23:05:32,064 T0071: [D1-V1] chmod 777 /tmp/config-db-V1-pre-module-prolog-routing-BGP-test_bgp.py.json
2024-01-03 23:05:32,072 T0072: [D2-V2] chmod 777 /tmp/config-db-V2-pre-module-prolog-routing-BGP-test_bgp.py.json
2024-01-03 23:05:33,559 T0071: [D1-V1] /sbin/ip link set dev eth0 up
2024-01-03 23:05:33,559 T0072: [D2-V2] /sbin/ip link set dev eth0 up
2024-01-03 23:05:34,239 T0071: [D1-V1] /sbin/ip route list dev eth0
2024-01-03 23:05:34,246 T0072: [D2-V2] /sbin/ip route list dev eth0
2024-01-03 23:05:42,723 T0071: [D1-V1] sudo vtysh -c 'show running-config' > /tmp/vtysh-runcfg-V1-pre-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:05:42,749 T0072: [D2-V2] sudo vtysh -c 'show running-config' > /tmp/vtysh-runcfg-V2-pre-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:05:43,592 T0071: [D1-V1] chmod 777 /tmp/vtysh-runcfg-V1-pre-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:05:43,617 T0072: [D2-V2] chmod 777 /tmp/vtysh-runcfg-V2-pre-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:05:45,068 T0071: [D1-V1] /sbin/ip link set dev eth0 up
2024-01-03 23:05:45,091 T0072: [D2-V2] /sbin/ip link set dev eth0 up
2024-01-03 23:05:45,737 T0071: [D1-V1] /sbin/ip route list dev eth0
2024-01-03 23:05:45,756 T0072: [D2-V2] /sbin/ip route list dev eth0
2024-01-03 23:05:54,265 T0000: 
================== Framework Module Hook Finish: routing/BGP/test_bgp.py ==================
2024-01-03 23:05:54,266 T0000: 
================== Module Hook: routing/BGP/test_bgp.py bgp_module_hooks ==================
2024-01-03 23:05:54,271 T0089: [D1-V1] show ip interface
2024-01-03 23:05:54,275 T0090: [D2-V2] show ip interface
2024-01-03 23:05:56,128 T0090: [D2-V2] show ipv6 interface
2024-01-03 23:05:56,212 T0089: [D1-V1] show ipv6 interface
2024-01-03 23:05:58,185 T0091: [D1-V1] show vlan config
2024-01-03 23:05:58,189 T0092: [D2-V2] show vlan config
2024-01-03 23:05:59,529 T0091: [D1-V1] []
2024-01-03 23:05:59,531 T0092: [D2-V2] []
2024-01-03 23:05:59,538 T0093: [D1-V1] show interfaces portchannel
2024-01-03 23:05:59,543 T0094: [D2-V2] show interfaces portchannel
2024-01-03 23:06:00,902 T0098: [D1-V1] config interface ip add Loopback0 2.3.4.5/32
2024-01-03 23:06:00,905 T0097: [D2-V2] config interface ip add Loopback0 1.2.3.4/32
2024-01-03 23:06:02,240 T0099: [D2-V2] config interface ip add Loopback0 6001::1/128
2024-01-03 23:06:02,246 T0100: [D1-V1] config interface ip add Loopback0 6002::2/128
2024-01-03 23:06:05,602 T0000: [D2-V2] config interface ip add Ethernet0 193.1.1.1/24
2024-01-03 23:06:12,493 T0000: [D2-V2] config interface ip add Ethernet0 1093:1:1::1/64
2024-01-03 23:06:20,169 T0000: [D1-V1] config interface ip add Ethernet0 193.2.1.1/24
2024-01-03 23:06:27,040 T0000: [D1-V1] config interface ip add Ethernet0 1093:2:1::1/64
2024-01-03 23:07:21,317 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:07:23,962 T0000: [D2-V2] no bgp default ipv4-unicast 
neighbor leaf_tg peer-group 
neighbor leaf_tg remote-as 63001 
neighbor 193.1.1.2 peer-group leaf_tg 
address-family ipv4 unicast 
neighbor leaf_tg activate 
exit
exit

2024-01-03 23:07:25,423 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:07:26,874 T0000: [D2-V2] no bgp default ipv4-unicast 
neighbor leaf_tg6 peer-group 
neighbor leaf_tg6 remote-as 63001 
neighbor 1093:1:1::2 peer-group leaf_tg6 
address-family ipv6 unicast 
neighbor leaf_tg6 activate 
exit
exit

2024-01-03 23:08:16,794 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:08:19,394 T0000: [D1-V1] no bgp default ipv4-unicast 
neighbor leaf_tg peer-group 
neighbor leaf_tg remote-as 64002 
neighbor 193.2.1.2 peer-group leaf_tg 
address-family ipv4 unicast 
neighbor leaf_tg activate 
exit
exit

2024-01-03 23:08:20,854 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:08:22,302 T0000: [D1-V1] no bgp default ipv4-unicast 
neighbor leaf_tg6 peer-group 
neighbor leaf_tg6 remote-as 64002 
neighbor 1093:2:1::2 peer-group leaf_tg6 
address-family ipv6 unicast 
neighbor leaf_tg6 activate 
exit
exit

2024-01-03 23:08:23,763 T0000: 
================== Module Hook Finish: routing/BGP/test_bgp.py bgp_module_hooks ==================
2024-01-03 23:08:23,764 T0000: 
================== Class Hook: routing/BGP/test_bgp.py bgp_rif_class_hook ==================
2024-01-03 23:08:23,765 T0000: [D2-V2] show ip interface
2024-01-03 23:08:26,672 T0000: [D2-V2] show ipv6 interface
2024-01-03 23:08:28,580 T0000: [D1-V1] show ip interface
2024-01-03 23:08:31,450 T0000: [D1-V1] show ipv6 interface
2024-01-03 23:08:33,407 T0101: [D2-V2] config interface ip add Ethernet16 11.1.1.1/24
2024-01-03 23:08:33,410 T0102: [D1-V1] config interface ip add Ethernet16 11.1.1.2/24
2024-01-03 23:08:34,737 T0103: [D2-V2] config interface ip add Ethernet16 67fe:1:1::1/64
2024-01-03 23:08:34,743 T0104: [D1-V1] config interface ip add Ethernet16 67fe:1:1::2/64
2024-01-03 23:08:36,064 T0000: [D2-V2] ping -4 11.1.1.2 -c 3 
2024-01-03 23:08:38,788 T0000: [D2-V2] ping -6 67fe:1:1::2 -c 3 
2024-01-03 23:08:41,514 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:08:44,105 T0000: [D2-V2] no bgp default ipv4-unicast 
neighbor leaf_spine peer-group 
neighbor leaf_spine remote-as 65001 
neighbor leaf_spine password Test_127 
neighbor 11.1.1.2 peer-group leaf_spine 
address-family ipv4 unicast 
neighbor leaf_spine activate 
exit
exit

2024-01-03 23:08:45,571 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:08:48,217 T0000: [D1-V1] no bgp default ipv4-unicast 
neighbor spine_leaf peer-group 
neighbor spine_leaf remote-as 650002 
neighbor spine_leaf password Test_127 
neighbor 11.1.1.1 peer-group spine_leaf 
address-family ipv4 unicast 
neighbor spine_leaf activate 
exit
exit

2024-01-03 23:08:49,681 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:08:51,135 T0000: [D2-V2] no bgp default ipv4-unicast 
neighbor leaf_spine6 peer-group 
neighbor leaf_spine6 remote-as 65001 
neighbor leaf_spine6 password Test_127 
neighbor 67fe:1:1::2 peer-group leaf_spine6 
address-family ipv6 unicast 
neighbor leaf_spine6 activate 
exit
exit

2024-01-03 23:08:52,601 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:08:54,050 T0000: [D1-V1] no bgp default ipv4-unicast 
neighbor spine_leaf6 peer-group 
neighbor spine_leaf6 remote-as 650002 
neighbor spine_leaf6 password Test_127 
neighbor 67fe:1:1::1 peer-group spine_leaf6 
address-family ipv6 unicast 
neighbor spine_leaf6 activate 
exit
exit

2024-01-03 23:08:55,514 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:08:56,962 T0000: [D2-V2] no bgp default ipv4-unicast 
neighbor leaf_tg peer-group 
neighbor leaf_tg remote-as 63001 
neighbor 193.1.1.2 peer-group leaf_tg 
address-family ipv4 unicast 
neighbor leaf_tg activate 
exit
exit

2024-01-03 23:08:58,422 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:08:59,873 T0000: [D2-V2] no bgp default ipv4-unicast 
neighbor leaf_tg6 peer-group 
neighbor leaf_tg6 remote-as 63001 
neighbor 1093:1:1::2 peer-group leaf_tg6 
address-family ipv6 unicast 
neighbor leaf_tg6 activate 
exit
exit

2024-01-03 23:09:01,335 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:09:02,786 T0000: [D1-V1] no bgp default ipv4-unicast 
neighbor leaf_tg peer-group 
neighbor leaf_tg remote-as 64002 
neighbor 193.2.1.2 peer-group leaf_tg 
address-family ipv4 unicast 
neighbor leaf_tg activate 
exit
exit

2024-01-03 23:09:04,250 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:09:05,701 T0000: [D1-V1] no bgp default ipv4-unicast 
neighbor leaf_tg6 peer-group 
neighbor leaf_tg6 remote-as 64002 
neighbor 1093:2:1::2 peer-group leaf_tg6 
address-family ipv6 unicast 
neighbor leaf_tg6 activate 
exit
exit

2024-01-03 23:09:17,167 T0000: [D2-V2] show bgp ipv4 summary
2024-01-03 23:09:17,908 T0000: [D2-V2] show bgp ipv6 summary
2024-01-03 23:09:18,648 T0000: 
================== Class Hook Finish: routing/BGP/test_bgp.py bgp_rif_class_hook ==================
2024-01-03 23:09:18,649 T0000: 
================== Framework Function Hook: routing/BGP/test_bgp.py::TestBGPRif::test_ft_bgp_v6_link_local_bgp ==================
2024-01-03 23:09:18,655 T0107: [D1-V1] config save /tmp/config-db-V1-post-module-prolog-routing-BGP-test_bgp.py.json -y
2024-01-03 23:09:18,659 T0108: [D2-V2] config save /tmp/config-db-V2-post-module-prolog-routing-BGP-test_bgp.py.json -y
2024-01-03 23:09:21,340 T0108: [D2-V2] chmod 777 /tmp/config-db-V2-post-module-prolog-routing-BGP-test_bgp.py.json
2024-01-03 23:09:21,441 T0107: [D1-V1] chmod 777 /tmp/config-db-V1-post-module-prolog-routing-BGP-test_bgp.py.json
2024-01-03 23:09:22,818 T0108: [D2-V2] /sbin/ip link set dev eth0 up
2024-01-03 23:09:22,919 T0107: [D1-V1] /sbin/ip link set dev eth0 up
2024-01-03 23:09:23,480 T0108: [D2-V2] /sbin/ip route list dev eth0
2024-01-03 23:09:23,588 T0107: [D1-V1] /sbin/ip route list dev eth0
2024-01-03 23:09:31,974 T0108: [D2-V2] sudo vtysh -c 'show running-config' > /tmp/vtysh-runcfg-V2-post-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:09:32,060 T0107: [D1-V1] sudo vtysh -c 'show running-config' > /tmp/vtysh-runcfg-V1-post-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:09:32,845 T0108: [D2-V2] chmod 777 /tmp/vtysh-runcfg-V2-post-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:09:32,929 T0107: [D1-V1] chmod 777 /tmp/vtysh-runcfg-V1-post-module-prolog-routing-BGP-test_bgp.py.txt
2024-01-03 23:09:34,322 T0108: [D2-V2] /sbin/ip link set dev eth0 up
2024-01-03 23:09:34,405 T0107: [D1-V1] /sbin/ip link set dev eth0 up
2024-01-03 23:09:34,991 T0108: [D2-V2] /sbin/ip route list dev eth0
2024-01-03 23:09:35,073 T0107: [D1-V1] /sbin/ip route list dev eth0
2024-01-03 23:09:47,859 T0128: [D1-V1] sudo show interfaces status
2024-01-03 23:09:47,861 T0129: [D2-V2] sudo show interfaces status
2024-01-03 23:09:49,763 T0130: [D1-V1] sudo show interfaces status Ethernet124
2024-01-03 23:09:49,769 T0131: [D2-V2] sudo show interfaces status Ethernet124
2024-01-03 23:09:53,139 T0000: 
================== Framework Function Hook Finish: routing/BGP/test_bgp.py::TestBGPRif::test_ft_bgp_v6_link_local_bgp ==================
2024-01-03 23:09:53,147 T0000: 
================== Test Execution: routing/BGP/test_bgp.py::TestBGPRif::test_ft_bgp_v6_link_local_bgp ==================
2024-01-03 23:09:53,182 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:09:55,826 T0000: [D2-V2] [' neighbor Ethernet16 interface remote-as 65001', 'address-family ipv6 unicast', ' neighbor Ethernet16 activate', 'exit']
2024-01-03 23:09:57,292 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:09:59,889 T0000: [D1-V1] [' neighbor Ethernet16 interface remote-as 650002', 'address-family ipv6 unicast', ' neighbor Ethernet16 activate', 'exit']
2024-01-03 23:10:01,342 T0000: [D1-V1] show bgp ipv6 summary
2024-01-03 23:10:03,064 T0000: [D1-V1] show bgp ipv6 summary
2024-01-03 23:10:03,800 T0000: [D1-V1] show bgp ipv6 neighbors
2024-01-03 23:10:04,660 T0000: [D2-V2] show bgp ipv6 summary
2024-01-03 23:10:05,392 T0136: [D2-V2] show bgp ipv6 neighbors
2024-01-03 23:10:05,395 T0137: [D1-V1] show bgp ipv6 neighbors
2024-01-03 23:10:06,232 T0000: [D2-V2]  router bgp 650002
 no bgp ebgp-requires-policy
2024-01-03 23:10:07,683 T0000: [D2-V2] ['no neighbor Ethernet16 interface remote-as 65001']
2024-01-03 23:10:08,394 T0000: [D1-V1]  router bgp 65001
 no bgp ebgp-requires-policy
2024-01-03 23:10:09,843 T0000: [D1-V1] ['no neighbor Ethernet16 interface remote-as 650002']
2024-01-03 23:10:10,584 T0000: 
================== Framework Function Hook Finalize: routing/BGP/test_bgp.py::TestBGPRif::test_ft_bgp_v6_link_local_bgp ==================
2024-01-03 23:10:10,586 T0000: 
================== Framework Function Hook: routing/BGP/test_bgp.py::TestBGPRif::test_ft_bgp_clear ==================
2024-01-03 23:10:10,602 T0143: [D1-V1] sudo show interfaces status
2024-01-03 23:10:10,604 T0144: [D2-V2] sudo show interfaces status
2024-01-03 23:10:13,823 T0146: [D2-V2] sudo show interfaces status Ethernet124
2024-01-03 23:10:13,826 T0145: [D1-V1] sudo show interfaces status Ethernet124
2024-01-03 23:10:17,148 T0000: 
================== Framework Function Hook Finish: routing/BGP/test_bgp.py::TestBGPRif::test_ft_bgp_clear ==================
2024-01-03 23:10:17,150 T0000: 
================== Test Execution: routing/BGP/test_bgp.py::TestBGPRif::test_ft_bgp_clear ==================
