#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
19,gw3,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:18,2023-12-25 23:20:10,0,1,0,2,Test case passed,"V3, V4",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
20,gw3,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2023-12-25 23:20:29,0,1,0,2,Test case passed,"V3, V4",,Verify a route map application after route has been installed
21,gw2,routing/VRF/test_vrf_scale.py,,,0:22:08,2023-12-25 23:20:49,0,1,0,2,Module Prolog,"V1, V2",,
22,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Pass,0:00:19,2023-12-25 23:22:26,0,1,0,2,The operation is successful,"V3, V4",,
23,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Pass,0:00:21,2023-12-25 23:22:47,0,1,0,2,Test case passed,"V3, V4",,
24,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:15,2023-12-25 23:23:02,0,1,0,2,Test case passed,"V3, V4",,
25,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:16,2023-12-25 23:23:17,0,1,0,2,Test case passed,"V3, V4",,
26,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:28,2023-12-25 23:23:44,0,1,0,2,Test case passed,"V3, V4",,
27,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Pass,0:00:16,2023-12-25 23:23:59,0,1,0,2,Test case passed,"V3, V4",,
28,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:12,2023-12-25 23:24:11,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V3, V4",,
29,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Pass,0:00:19,2023-12-25 23:24:30,0,1,0,2,The operation is successful,"V3, V4",,
30,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Pass,0:00:21,2023-12-25 23:24:50,0,1,0,2,Test case passed,"V3, V4",,
31,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:15,2023-12-25 23:25:05,0,1,0,2,Test case passed,"V3, V4",,
32,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:16,2023-12-25 23:25:20,0,1,0,2,Test case passed,"V3, V4",,
33,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2023-12-25 23:25:36,0,1,0,2,Test case passed,"V3, V4",,
34,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2023-12-25 23:25:51,0,1,0,2,Test case passed,"V3, V4",,
35,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Pass,0:00:16,2023-12-25 23:26:07,0,1,0,2,Test case passed,"V3, V4",,
36,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2023-12-25 23:26:28,0,1,0,2,Entry not found,"V3, V4",,
37,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2023-12-25 23:26:52,0,1,0,2,The operation is successful,"V3, V4",,
38,gw2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:06:40,2023-12-25 23:27:22,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V1, V2",,
39,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:33,2023-12-25 23:27:25,0,1,0,2,Test case passed,"V3, V4",,
40,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:01:52,2023-12-25 23:29:17,0,1,0,2,Test case passed,"V3, V4",,
41,gw2,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,2023-12-25 23:29:28,0,1,0,2,Test case passed,"V1, V2",,
42,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2023-12-25 23:29:43,0,1,0,2,Test case passed,"V3, V4",,
43,gw3,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2023-12-25 23:30:01,0,1,0,2,Test case passed,"V3, V4",,
44,gw3,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:14,2023-12-25 23:31:50,0,1,0,2,Test case passed,"V3, V4",,
45,gw3,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2023-12-25 23:35:21,0,1,0,2,Test case passed,"V3, V4",,
46,gw3,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2023-12-25 23:39:53,0,1,0,2,Test case passed,"V3, V4",,
47,gw3,routing/BGP/test_bgp.py,,,0:01:06,2023-12-25 23:40:59,0,1,0,2,Module Epilog,"V3, V4",,
48,gw2,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Fail,0:12:46,2023-12-25 23:42:14,0,1,0,2,Test case Failed.,"V1, V2",,
49,gw3,routing/VRF/test_vrf.py,,,0:08:36,2023-12-25 23:51:51,0,1,0,2,Module Prolog,"V3, V4",,
50,gw2,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:09:57,2023-12-25 23:52:11,0,1,0,2,"Command 'show vrf' failed to give required prompt, recovered using CR","V1, V2",,
51,gw3,routing/VRF/test_vrf.py,test_VrfFun001_06,Fail,0:00:40,2023-12-25 23:52:26,0,1,0,2,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,"V3, V4",,
52,gw2,routing/VRF/test_vrf_scale.py,,,0:00:25,2023-12-25 23:52:35,0,1,0,2,Module Epilog,"V1, V2",,
53,gw3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:29,2023-12-25 23:52:54,0,1,0,2,Test case passed,"V3, V4",,
54,gw3,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Fail,0:02:27,2023-12-25 23:55:20,0,1,0,2,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration","V3, V4",,
55,gw3,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Fail,0:01:02,2023-12-25 23:56:21,0,1,0,2,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up","V3, V4",,
56,gw2,system/test_sflow.py,,,0:03:20,2023-12-25 23:59:00,0,1,0,2,Module Prolog,"V1, V2",,
57,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:26,2023-12-26 00:01:20,0,1,0,2,Test case Failed.,"V1, V2",,Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn004 : Verify sFlow sampling functionality through Front end port on physical interfaces using IPV6 connectivity to sFlow collector. Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) |(2001::1/64) | |(2001::2 |(192.168.4.4/24) TG3(sFlow collector)
58,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:32,2023-12-26 00:01:52,0,1,0,2,Successfully verified sFlow sampling functionality.,"V1, V2",,"Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn005 : Verify max sFlow collectors configuration with different combinations (2 IPV4,2 IPV6,combination of both). Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) | | |(192.168.4.4/24) TG3(sFlow collector)"
59,gw3,routing/VRF/test_vrf.py,test_VrfFun_05_50,Fail,0:06:52,2023-12-26 00:03:13,0,1,0,2,Save and reload with VRF configuration failed. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up. STEP 5 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 6 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 7 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 8 FAIL: IPv6 BGP session on VRF-103 did not come up,"V3, V4",,
60,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:01:24,2023-12-26 00:03:15,0,1,0,2,Test case passed,"V1, V2",,
61,gw3,routing/VRF/test_vrf.py,,,0:00:24,2023-12-26 00:03:36,0,1,0,2,Module Epilog,"V3, V4",,
62,gw2,system/test_sflow.py,,,0:01:01,2023-12-26 00:04:16,0,1,0,2,Module Epilog,"V1, V2",,
63,gw3,routing/test_ip.py,,,0:01:28,2023-12-26 00:07:14,0,1,0,2,Module Prolog,"V3, V4",,
64,gw3,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:29,2023-12-26 00:09:38,0,1,0,2,Test case Failed.,"V3, V4",,
65,gw3,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Fail,0:00:10,2023-12-26 00:09:47,0,1,0,2,Failed to ping ip address 192.168.2.1,"V3, V4",,
66,gw3,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Fail,0:00:07,2023-12-26 00:09:54,0,1,0,2,Portchannel PortChannel100 on V4 state Up verification failed.,"V3, V4",,
67,gw2,sanity/test_sanity_l3.py,,,0:02:08,2023-12-26 00:10:40,0,1,0,2,Module Prolog,"V1, V2",,
68,gw3,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:10,2023-12-26 00:11:04,0,1,0,2,traffic verification is failed,"V3, V4",,
69,gw3,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Pass,0:00:56,2023-12-26 00:12:00,0,1,0,2,Test case passed,"V3, V4",,
70,gw2,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:01:41,2023-12-26 00:12:15,0,1,0,2,Failed to port L2 config to L3 config,"V1, V2",,
71,gw2,sanity/test_sanity_l3.py,,,0:00:36,2023-12-26 00:12:51,0,1,0,2,Module Epilog,"V1, V2",,
72,gw3,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:32,2023-12-26 00:13:31,0,1,0,2,Test case passed,"V3, V4",,
73,gw3,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:31,2023-12-26 00:14:02,0,1,0,2,Test case passed,"V3, V4",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
74,gw3,routing/test_ip.py,,,0:00:48,2023-12-26 00:14:50,0,1,0,2,Module Epilog,"V3, V4",,
75,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:05:32,2023-12-26 00:21:10,0,1,0,2,Module Prolog,"V1, V2",,
76,gw4,routing/NAT/test_nat.py,,,0:01:07,2023-12-26 00:21:50,0,1,0,1,Module Prolog,V4,,
77,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:51,2023-12-26 00:22:34,0,1,0,1,Test case passed,V4,,
78,gw7,routing/test_l3_performance.py,,,0:00:48,2023-12-26 00:22:52,0,1,0,1,Module Prolog,V3,,
79,gw4,routing/NAT/test_nat.py,,,0:00:35,2023-12-26 00:23:09,0,1,0,1,Module Epilog,V4,,
80,gw7,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:00,2023-12-26 00:23:34,0,1,0,1,Route table is not updated after advertising of routes on TG,V3,,
81,gw2,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:36,2023-12-26 00:23:40,0,1,0,2,Test case passed,"V1, V2",,
82,gw7,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:12,2023-12-26 00:24:45,0,1,0,1,Test case passed,V3,,
83,gw2,routing/BGP/test_bgp_rr_traffic.py,,,0:01:13,2023-12-26 00:24:52,0,1,0,2,Module Epilog,"V1, V2",,
84,gw7,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:22,2023-12-26 00:25:07,0,1,0,1,Test case passed,V3,,
85,gw7,routing/test_l3_performance.py,,,0:00:37,2023-12-26 00:25:43,0,1,0,1,Module Epilog,V3,,
86,gw4,routing/test_arp.py,,,0:01:14,2023-12-26 00:26:37,0,1,0,1,Module Prolog,V4,,
87,gw4,routing/test_arp.py,test_ft_arp_dynamic_renew_traffic_test,Pass,0:00:59,2023-12-26 00:27:31,0,1,0,1,Test case passed,V4,,
88,gw4,routing/test_arp.py,,,0:00:30,2023-12-26 00:28:00,0,1,0,1,Module Epilog,V4,,
89,gw7,system/test_device_mgmt.py,,,0:00:53,2023-12-26 00:28:51,0,1,0,1,Module Prolog,V3,,
90,gw7,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:22,2023-12-26 00:29:08,0,1,0,1,Test case passed,V3,,Scenario: Verify the configuration of static ip address on eth0 interface and check the reachability
91,gw7,system/test_device_mgmt.py,,,0:00:24,2023-12-26 00:29:31,0,1,0,1,Module Epilog,V3,,
92,gw7,routing/test_ndp.py,,,0:02:02,2023-12-26 00:33:10,0,1,0,1,Module Prolog,V3,,
93,gw7,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:16,2023-12-26 00:33:21,0,1,0,1,Test case passed,V3,,
94,gw4,qos/test_qos_save_reboot.py,,,0:03:17,2023-12-26 00:33:29,0,1,0,1,Module Prolog,V4,,
95,gw7,routing/test_ndp.py,,,0:00:30,2023-12-26 00:33:51,0,1,0,1,Module Epilog,V3,,
96,gw4,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:03:19,2023-12-26 00:36:43,0,1,0,1,Test case passed,V4,,
97,gw4,qos/test_qos_save_reboot.py,,,0:00:26,2023-12-26 00:37:09,0,1,0,1,Module Epilog,V4,,
