#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
15,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_bgp_route_aggregation_4byteASN,Fail,0:00:41,2023-12-27 01:10:16,0,1,0,2,Test case Failed Neighbour is failed to Establish between Leaf - TG,"V3, V4",,
16,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,Pass,0:01:02,2023-12-27 01:11:18,0,1,0,2,Test case passed,"V3, V4",,
17,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_dyn_nbr,Pass,0:00:33,2023-12-27 01:11:50,0,1,0,2,Test case passed,"V3, V4",,Verify that BGP peering is formed with dynamic neighbors having 4btye ASN
18,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v6_dyn_nbr,Pass,0:00:31,2023-12-27 01:12:21,0,1,0,2,Test case passed,"V3, V4",,Verify that ipv6 BGP peering is formed with dynamic neighbors
19,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:18,2023-12-27 01:14:39,0,1,0,2,Test case passed,"V3, V4",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
20,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2023-12-27 01:14:58,0,1,0,2,Test case passed,"V3, V4",,Verify a route map application after route has been installed
21,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Pass,0:00:19,2023-12-27 01:16:56,0,1,0,2,The operation is successful,"V3, V4",,
22,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Pass,0:00:21,2023-12-27 01:17:17,0,1,0,2,Test case passed,"V3, V4",,
23,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:15,2023-12-27 01:17:32,0,1,0,2,Test case passed,"V3, V4",,
24,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:15,2023-12-27 01:17:47,0,1,0,2,Test case passed,"V3, V4",,
25,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:28,2023-12-27 01:18:14,0,1,0,2,Test case passed,"V3, V4",,
26,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Pass,0:00:16,2023-12-27 01:18:30,0,1,0,2,Test case passed,"V3, V4",,
27,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:12,2023-12-27 01:18:41,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V3, V4",,
28,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Pass,0:00:20,2023-12-27 01:19:00,0,1,0,2,The operation is successful,"V3, V4",,
29,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Pass,0:00:21,2023-12-27 01:19:21,0,1,0,2,Test case passed,"V3, V4",,
30,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:15,2023-12-27 01:19:36,0,1,0,2,Test case passed,"V3, V4",,
31,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:15,2023-12-27 01:19:51,0,1,0,2,Test case passed,"V3, V4",,
32,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2023-12-27 01:20:06,0,1,0,2,Test case passed,"V3, V4",,
33,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2023-12-27 01:20:22,0,1,0,2,Test case passed,"V3, V4",,
34,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Pass,0:00:16,2023-12-27 01:20:37,0,1,0,2,Test case passed,"V3, V4",,
35,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2023-12-27 01:20:58,0,1,0,2,Entry not found,"V3, V4",,
36,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2023-12-27 01:21:23,0,1,0,2,The operation is successful,"V3, V4",,
37,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:33,2023-12-27 01:21:56,0,1,0,2,Test case passed,"V3, V4",,
38,gw3,routing/VRF/test_vrf_scale.py,,,0:27:51,2023-12-27 01:26:18,0,1,0,2,Module Prolog,"V1, V2",,
39,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:06:35,2023-12-27 01:28:30,0,1,0,2,Test case passed,"V3, V4",,
40,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2023-12-27 01:28:55,0,1,0,2,Test case passed,"V3, V4",,
41,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2023-12-27 01:29:14,0,1,0,2,Test case passed,"V3, V4",,
42,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:14,2023-12-27 01:31:03,0,1,0,2,Test case passed,"V3, V4",,
43,gw3,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:07:30,2023-12-27 01:33:40,0,1,0,2,"Command 'show vrf' failed to give prompt, recovered using CTRL+C","V1, V2",,
44,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2023-12-27 01:34:33,0,1,0,2,Test case passed,"V3, V4",,
45,gw3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,2023-12-27 01:35:47,0,1,0,2,Test case passed,"V1, V2",,
46,gw2,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2023-12-27 01:39:06,0,1,0,2,Test case passed,"V3, V4",,
47,gw2,routing/BGP/test_bgp.py,,,0:00:47,2023-12-27 01:39:53,0,1,0,2,Module Epilog,"V3, V4",,
48,gw3,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:45,2023-12-27 01:45:32,0,1,0,2,Test case passed,"V1, V2",,
49,gw2,routing/VRF/test_vrf.py,,,0:08:13,2023-12-27 01:49:52,0,1,0,2,Module Prolog,"V3, V4",,
50,gw2,routing/VRF/test_vrf.py,test_VrfFun001_06,DUTFail,0:00:09,2023-12-27 01:49:56,0,1,0,2,config command 'sudo sonic_installer list' failed,"V3, V4",,
51,gw2,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:28,2023-12-27 01:50:24,0,1,0,2,Test case passed,"V3, V4",,
52,gw2,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:48,2023-12-27 01:52:11,0,1,0,2,Test case passed,"V3, V4",,
53,gw2,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:44,2023-12-27 01:52:55,0,1,0,2,Test case passed,"V3, V4",,
54,gw3,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:13:36,2023-12-27 01:59:07,0,1,0,2,"Command 'show vrf' failed to give prompt, recovered using CTRL+C","V1, V2",,
55,gw3,routing/VRF/test_vrf_scale.py,,,0:00:05,2023-12-27 01:59:12,0,1,0,2,Module Epilog,"V1, V2",,
56,gw2,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:06:58,2023-12-27 01:59:52,0,1,0,2,Test case passed,"V3, V4",,
57,gw2,routing/VRF/test_vrf.py,,,0:00:05,2023-12-27 01:59:57,0,1,0,2,Module Epilog,"V3, V4",,
58,gw3,routing/test_ip.py,,,0:02:23,2023-12-27 02:07:06,0,1,0,2,Module Prolog,"V1, V2",,
59,gw5,routing/test_l3_performance.py,,,0:00:28,2023-12-27 02:07:25,0,1,0,1,Module Prolog,V3,,
60,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:00,2023-12-27 02:08:07,0,1,0,1,Route table is not updated after advertising of routes on TG,V3,,
61,gw5,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:08,2023-12-27 02:09:15,0,1,0,1,Test case passed,V3,,
62,gw3,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:30,2023-12-27 02:09:30,0,1,0,2,Test case Failed.,"V1, V2",,
63,gw5,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:22,2023-12-27 02:09:36,0,1,0,1,Test case passed,V3,,
64,gw3,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Pass,0:00:07,2023-12-27 02:09:37,0,1,0,2,Test case passed,"V1, V2",,
65,gw5,routing/test_l3_performance.py,,,0:00:17,2023-12-27 02:09:53,0,1,0,1,Module Epilog,V3,,
66,gw3,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Pass,0:00:22,2023-12-27 02:09:59,0,1,0,2,Test case passed,"V1, V2",,
67,gw3,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:12,2023-12-27 02:11:10,0,1,0,2,traffic verification is failed,"V1, V2",,
68,gw3,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Pass,0:00:57,2023-12-27 02:12:07,0,1,0,2,Test case passed,"V1, V2",,
69,gw5,routing/NAT/test_nat.py,,,0:01:09,2023-12-27 02:13:37,0,1,0,1,Module Prolog,V3,,
70,gw3,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:33,2023-12-27 02:13:39,0,1,0,2,Test case passed,"V1, V2",,
71,gw3,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:32,2023-12-27 02:14:11,0,1,0,2,Test case passed,"V1, V2",,"@author: Ramprakash Reddy (ramprakash-reddy.kanala@broadcom.com) ipv4_intf_order :  Verify order of interfaces in ""show ip interfaces"" ipv6_intf_order :  Verify order of interfaces in ""show ipv6 interfaces' Verify order of interfaces in ""show ip/ipv6 interfaces"" in sorted order or not :return:"
72,gw3,routing/test_ip.py,,,0:00:29,2023-12-27 02:14:39,0,1,0,2,Module Epilog,"V1, V2",,
73,gw3,sanity/test_sanity_l3.py,,,0:02:49,2023-12-27 02:19:41,0,1,0,2,Module Prolog,"V1, V2",,
74,gw3,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:00:54,2023-12-27 02:20:30,0,1,0,2,Failed to port L2 config to L3 config,"V1, V2",,
75,gw5,routing/NAT/test_nat.py,test_ft_nat_docker_restart,EnvFail,0:07:09,2023-12-27 02:20:38,0,1,0,1,Console hang observed. Exiting.,V3,,
76,gw3,sanity/test_sanity_l3.py,,,0:00:17,2023-12-27 02:20:46,0,1,0,2,Module Epilog,"V1, V2",,
77,gw5,routing/NAT/test_nat.py,,,0:04:54,2023-12-27 02:25:32,0,1,0,1,Module Epilog,V3,,
78,gw3,routing/BGP/test_bgp_rr_traffic.py,,,0:04:32,2023-12-27 02:29:29,0,1,0,2,Module Prolog,"V1, V2",,
79,gw3,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:36,2023-12-27 02:31:59,0,1,0,2,Test case passed,"V1, V2",,
80,gw3,routing/BGP/test_bgp_rr_traffic.py,,,0:00:53,2023-12-27 02:32:51,0,1,0,2,Module Epilog,"V1, V2",,
81,gw5,routing/test_ndp.py,,,0:02:28,2023-12-27 02:32:55,0,1,0,1,Module Prolog,V3,,
82,gw5,system/test_device_mgmt.py,,,0:02:28,2023-12-27 02:37:49,0,1,0,1,Module Prolog,V3,,
83,gw7,qos/test_qos_save_reboot.py,,,0:00:46,2023-12-27 02:39:04,0,1,0,1,Module Prolog,V1,,
84,gw5,routing/test_arp.py,,,0:02:28,2023-12-27 02:42:44,0,1,0,1,Module Prolog,V3,,
85,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:06:49,2023-12-27 02:45:48,0,1,0,1,Test case passed,V1,,
86,gw7,qos/test_qos_save_reboot.py,,,0:00:07,2023-12-27 02:45:54,0,1,0,1,Module Epilog,V1,,
87,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
88,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
89,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
