#,Node,Module,TestFunction,Result,TimeTaken,ExecutedOn,Syslogs,FCLI,TSSH,DCNT,Description,Devices,KnownIssue,Doc
26,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,Fail,0:04:48,2024-01-05 01:19:22,0,1,0,2,Test case Failed Failed to form BGP peering using max dynamic ipv4 neighbors,"V3, V4",,Verify that BGP peering is established with maximum supported dynamic neighbors with maximum listen ranges at once
27,gw2,routing/BGP/test_bgp.py,TestBGPRif.test_ft_bgp_rmap,Pass,0:00:20,2024-01-05 01:19:41,0,1,0,2,Test case passed,"V3, V4",,Verify a route map application after route has been installed
28,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,Pass,0:00:20,2024-01-05 01:21:39,0,1,0,2,The operation is successful,"V3, V4",,
29,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,Pass,0:00:22,2024-01-05 01:22:00,0,1,0,2,Test case passed,"V3, V4",,
30,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,Pass,0:00:15,2024-01-05 01:22:14,0,1,0,2,Test case passed,"V3, V4",,
31,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,Pass,0:00:15,2024-01-05 01:22:29,0,1,0,2,Test case passed,"V3, V4",,
32,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,Pass,0:00:28,2024-01-05 01:22:56,0,1,0,2,Test case passed,"V3, V4",,
33,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,Pass,0:00:16,2024-01-05 01:23:12,0,1,0,2,Test case passed,"V3, V4",,
34,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,Unsupported,0:00:12,2024-01-05 01:23:23,0,1,0,2,UI 'klish' unsupported router bgp 65001,"V3, V4",,
35,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,Pass,0:00:20,2024-01-05 01:23:42,0,1,0,2,The operation is successful,"V3, V4",,
36,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,Pass,0:00:21,2024-01-05 01:24:03,0,1,0,2,Test case passed,"V3, V4",,
37,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,Pass,0:00:15,2024-01-05 01:24:18,0,1,0,2,Test case passed,"V3, V4",,
38,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,Pass,0:00:16,2024-01-05 01:24:33,0,1,0,2,Test case passed,"V3, V4",,
39,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,Pass,0:00:16,2024-01-05 01:24:49,0,1,0,2,Test case passed,"V3, V4",,
40,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,Pass,0:00:16,2024-01-05 01:25:05,0,1,0,2,Test case passed,"V3, V4",,
41,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,Pass,0:00:16,2024-01-05 01:25:20,0,1,0,2,Test case passed,"V3, V4",,
42,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,Fail,0:00:21,2024-01-05 01:25:41,0,1,0,2,Entry not found,"V3, V4",,
43,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,Pass,0:00:25,2024-01-05 01:26:06,0,1,0,2,The operation is successful,"V3, V4",,
44,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,Pass,0:00:34,2024-01-05 01:26:39,0,1,0,2,Test case passed,"V3, V4",,
45,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,Pass,0:06:35,2024-01-05 01:33:13,0,1,0,2,Test case passed,"V3, V4",,
46,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,Pass,0:00:26,2024-01-05 01:33:38,0,1,0,2,Test case passed,"V3, V4",,
47,gw2,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,Pass,0:00:19,2024-01-05 01:33:57,0,1,0,2,Test case passed,"V3, V4",,
48,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_clear,Pass,0:00:14,2024-01-05 01:35:47,0,1,0,2,Test case passed,"V3, V4",,
49,gw2,routing/BGP/test_bgp.py,TestBGPVeLag.test_ft_bgp_peer_traffic_check,Pass,0:03:31,2024-01-05 01:39:18,0,1,0,2,Test case passed,"V3, V4",,
50,gw2,routing/BGP/test_bgp.py,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,Pass,0:03:28,2024-01-05 01:43:52,0,1,0,2,Test case passed,"V3, V4",,
51,gw2,routing/BGP/test_bgp.py,,,0:00:49,2024-01-05 01:44:40,0,1,0,2,Module Epilog,"V3, V4",,
52,gw2,system/test_sflow.py,,,0:01:09,2024-01-05 01:47:35,0,1,0,2,Module Prolog,"V3, V4",,
53,gw3,routing/VRF/test_vrf_scale.py,,,0:28:33,2024-01-05 01:48:42,0,1,0,2,Module Prolog,"V1, V2",,
54,gw2,system/test_sflow.py,test_ft_sflow_sampling_v6_sFlow_collector,Fail,0:02:22,2024-01-05 01:49:52,0,1,0,2,Test case Failed.,"V3, V4",,Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn004 : Verify sFlow sampling functionality through Front end port on physical interfaces using IPV6 connectivity to sFlow collector. Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) |(2001::1/64) | |(2001::2 |(192.168.4.4/24) TG3(sFlow collector)
55,gw2,system/test_sflow.py,test_ft_sflow_max_sflow_collector_config,Pass,0:00:31,2024-01-05 01:50:22,0,1,0,2,Successfully verified sFlow sampling functionality.,"V3, V4",,"Name: Sreenivasula Reddy Vennapusa Email:  sreenivasula.reddy@broadcom.com Objective - FtOpSfFn005 : Verify max sFlow collectors configuration with different combinations (2 IPV4,2 IPV6,combination of both). Test bed details: TG1(192.168.1.1)---(192.168.1.2)Partner(192.168.2.1/24)---(192.168.2.2/24)DUT(192.168.3.1)---(192.168.3.3/24)TG2 |(192.168.4.1/24) | | |(192.168.4.4/24) TG3(sFlow collector)"
56,gw3,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:07:30,2024-01-05 01:56:05,0,1,0,2,"Command 'show vrf' failed to give prompt, recovered using CTRL+C","V1, V2",,
57,gw2,system/test_sflow.py,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,Pass,0:06:33,2024-01-05 01:56:55,0,1,0,2,Test case passed,"V3, V4",,
58,gw2,system/test_sflow.py,,,0:00:12,2024-01-05 01:57:07,0,1,0,2,Module Epilog,"V3, V4",,
59,gw3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:06,2024-01-05 01:58:10,0,1,0,2,Test case passed,"V1, V2",,
60,gw4,routing/test_l3_performance.py,,,0:00:28,2024-01-05 02:06:01,0,1,0,1,Module Prolog,V3,,
61,gw4,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:00,2024-01-05 02:06:43,0,1,0,1,Route table is not updated after advertising of routes on TG,V3,,
62,gw4,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:08,2024-01-05 02:07:50,0,1,0,1,Test case passed,V3,,
63,gw3,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:44,2024-01-05 02:07:54,0,1,0,2,Test case passed,"V1, V2",,
64,gw4,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:22,2024-01-05 02:08:12,0,1,0,1,Test case passed,V3,,
65,gw4,routing/test_l3_performance.py,,,0:00:17,2024-01-05 02:08:28,0,1,0,1,Module Epilog,V3,,
66,gw4,routing/NAT/test_nat.py,,,0:01:08,2024-01-05 02:12:19,0,1,0,1,Module Prolog,V3,,
67,gw4,routing/NAT/test_nat.py,test_ft_nat_docker_restart,EnvFail,0:07:07,2024-01-05 02:19:18,0,1,0,1,Console hang observed. Exiting.,V3,,
68,gw3,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:13:36,2024-01-05 02:21:29,0,1,0,2,"Command 'show vrf' failed to give prompt, recovered using CTRL+C","V1, V2",,
69,gw3,routing/VRF/test_vrf_scale.py,,,0:00:05,2024-01-05 02:21:34,0,1,0,2,Module Epilog,"V1, V2",,
70,gw4,routing/NAT/test_nat.py,,,0:04:54,2024-01-05 02:24:12,0,1,0,1,Module Epilog,V3,,
71,gw4,qos/test_qos_save_reboot.py,,,0:02:28,2024-01-05 02:31:35,0,1,0,1,Module Prolog,V3,,
72,gw3,routing/BGP/test_bgp_rr_traffic.py,,,0:04:42,2024-01-05 02:31:42,0,1,0,2,Module Prolog,"V1, V2",,
73,gw3,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,Pass,0:02:36,2024-01-05 02:34:12,0,1,0,2,Test case passed,"V1, V2",,
74,gw3,routing/BGP/test_bgp_rr_traffic.py,,,0:00:53,2024-01-05 02:35:05,0,1,0,2,Module Epilog,"V1, V2",,
75,gw4,system/test_device_mgmt.py,,,0:02:28,2024-01-05 02:36:30,0,1,0,1,Module Prolog,V3,,
76,gw3,sanity/test_sanity_l3.py,,,0:02:57,2024-01-05 02:40:14,0,1,0,2,Module Prolog,"V1, V2",,
77,gw3,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:00:54,2024-01-05 02:41:03,0,1,0,2,Failed to port L2 config to L3 config,"V1, V2",,
78,gw3,sanity/test_sanity_l3.py,,,0:00:17,2024-01-05 02:41:19,0,1,0,2,Module Epilog,"V1, V2",,
79,gw4,routing/test_ndp.py,,,0:02:28,2024-01-05 02:41:25,0,1,0,1,Module Prolog,V3,,
80,gw4,routing/test_arp.py,,,0:02:28,2024-01-05 02:46:20,0,1,0,1,Module Prolog,V3,,
81,gw2,routing/test_ip.py,test_l3_v4_route_po_1,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
82,gw2,routing/test_ip.py,test_ft_ping_v4_v6_vlan,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
83,gw2,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
84,gw2,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
85,gw2,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
86,gw2,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
87,gw2,routing/test_ip.py,test_ft_verify_interfaces_order,--NE--,0:00:00,2022-01-03 14:20:27,0,1,0,1,--NE-- Check if gw2 is Dead,,,
